"","id_no","binomial","presence","origin","seasonal","compiler","yrcompiled","citation","subspecies","subpop","source","island","tax_comm","dist_comm","generalisd","legend","kingdom","phylum","class","order_","family","genus","category","marine","terrestial","freshwater","SHAPE_Leng","SHAPE_Area"
"5558",15955,"Panthera tigris",1,1,1,"Panthera",2015,"Panthera",NA,NA,"WWF (2010, Unpublished)",NA,NA,NA,0,"Extant (resident)","ANIMALIA","CHORDATA","MAMMALIA","CARNIVORA","FELIDAE","Panthera","EN","false","true","false",17.6132168083,0.668617761045
"5559",15955,"Panthera tigris",1,1,1,"Panthera",2015,"Panthera",NA,NA,"Linkie et al. 2006, 2008; Dinata 2008",NA,NA,NA,0,"Extant (resident)","ANIMALIA","CHORDATA","MAMMALIA","CARNIVORA","FELIDAE","Panthera","EN","false","true","false",56.9695546549,2.58384377014
"5560",15955,"Panthera tigris",1,1,1,"Panthera",2015,"Panthera",NA,NA,"UNESCO (Unpublished)",NA,NA,NA,0,"Extant (resident)","ANIMALIA","CHORDATA","MAMMALIA","CARNIVORA","FELIDAE","Panthera","EN","false","true","false",6.59047056289,0.222374524809
"5561",15955,"Panthera tigris",4,1,1,"Panthera",2015,"Panthera",NA,NA,"WRU THC Mitigation data (Unpublished)",NA,NA,NA,0,"Possibly Extinct","ANIMALIA","CHORDATA","MAMMALIA","CARNIVORA","FELIDAE","Panthera","EN","false","true","false",21.1568015691,0.185562278238
"5562",15955,"Panthera tigris",1,1,1,"Panthera",2015,"Panthera",NA,NA,"FFI and WCS (M. Grindley, F. Momberg, S. Htun, T. Lynam)",NA,NA,NA,0,"Extant (resident)","ANIMALIA","CHORDATA","MAMMALIA","CARNIVORA","FELIDAE","Panthera","EN","false","true","false",22.4285773508,2.35314844721
"5563",15955,"Panthera tigris",4,1,1,"Panthera",2015,"Panthera",NA,NA,"ZSL (2007, Unpublished)",NA,NA,NA,0,"Possibly Extinct","ANIMALIA","CHORDATA","MAMMALIA","CARNIVORA","FELIDAE","Panthera","EN","false","true","false",6.44077832796,0.0549599158222
"5564",15955,"Panthera tigris",1,1,1,"Panthera",2015,"Panthera",NA,NA,"Wibisono et al. 2009",NA,NA,NA,0,"Extant (resident)","ANIMALIA","CHORDATA","MAMMALIA","CARNIVORA","FELIDAE","Panthera","EN","false","true","false",22.2435185005,0.498672588568
"5565",15955,"Panthera tigris",1,1,1,"Panthera",2015,"Panthera",NA,NA,"Dinata et al. 2010, WWF (2010, Unpublished)",NA,NA,NA,0,"Extant (resident)","ANIMALIA","CHORDATA","MAMMALIA","CARNIVORA","FELIDAE","Panthera","EN","false","true","false",19.9989901679,0.415647333499
"5566",15955,"Panthera tigris",4,1,1,"Panthera",2015,"Panthera",NA,NA,"Wildlife Conservation Society (D. Miquelle)",NA,NA,NA,0,"Possibly Extinct","ANIMALIA","CHORDATA","MAMMALIA","CARNIVORA","FELIDAE","Panthera","EN","false","true","false",158.287034191,11.5733759747
"5567",15955,"Panthera tigris",4,1,1,"Panthera",2015,"Panthera",NA,NA,"Wildlife Institute of India (Y.V. Jhala, Q. Qureshi)",NA,NA,NA,0,"Possibly Extinct","ANIMALIA","CHORDATA","MAMMALIA","CARNIVORA","FELIDAE","Panthera","EN","false","true","false",63.8656836689,3.86708345534
"5568",15955,"Panthera tigris",1,1,1,"Panthera",2015,"Panthera",NA,NA,"FFI (2009, Unpublished)",NA,NA,NA,0,"Extant (resident)","ANIMALIA","CHORDATA","MAMMALIA","CARNIVORA","FELIDAE","Panthera","EN","false","true","false",14.7666868026,0.71553151994
"5569",15955,"Panthera tigris",1,1,1,"Panthera",2015,"Panthera",NA,NA,"Dinata et. al. 2010",NA,NA,NA,0,"Extant (resident)","ANIMALIA","CHORDATA","MAMMALIA","CARNIVORA","FELIDAE","Panthera","EN","false","true","false",2.58150331156,0.0246791962973
"5570",15955,"Panthera tigris",1,1,1,"Panthera",2015,"Panthera",NA,NA,"WCS (report to 21CT, unpubl.)",NA,NA,NA,0,"Extant (resident)","ANIMALIA","CHORDATA","MAMMALIA","CARNIVORA","FELIDAE","Panthera","EN","false","true","false",10.5497218648,0.290045086228
"5571",15955,"Panthera tigris",1,1,1,"Panthera",2015,"Panthera","jacksoni",NA,"Department of National Parks, Wildlife and Plant Conservation (2010), WCS Thailand (2013)",NA,NA,NA,0,"Extant (resident)","ANIMALIA","CHORDATA","MAMMALIA","CARNIVORA","FELIDAE","Panthera","EN","false","true","false",4.41640541309,0.0577352897078
"5572",15955,"Panthera tigris",4,1,1,"Panthera",2015,"Panthera",NA,NA,"Department of National Parks, Wildlife and Plant Conservation (2010), WCS Thailand (2013)",NA,NA,NA,0,"Possibly Extinct","ANIMALIA","CHORDATA","MAMMALIA","CARNIVORA","FELIDAE","Panthera","EN","false","true","false",156.050129682,7.24059205149
"5573",15955,"Panthera tigris",4,1,1,"Panthera",2015,"Panthera",NA,NA,"A. H. Lubis (CII)",NA,NA,NA,0,"Possibly Extinct","ANIMALIA","CHORDATA","MAMMALIA","CARNIVORA","FELIDAE","Panthera","EN","false","true","false",11.7445617788,0.250820667313
"5574",15955,"Panthera tigris",4,1,1,"Panthera",2015,"Panthera",NA,NA,"Yoan Dinata (2010)",NA,NA,NA,0,"Possibly Extinct","ANIMALIA","CHORDATA","MAMMALIA","CARNIVORA","FELIDAE","Panthera","EN","false","true","false",18.1211149902,0.156833552997
"5575",15955,"Panthera tigris",1,1,1,"Panthera",2015,"Panthera",NA,NA,"Tshering Tempa",NA,NA,NA,0,"Extant (resident)","ANIMALIA","CHORDATA","MAMMALIA","CARNIVORA","FELIDAE","Panthera","EN","false","true","false",32.243241325,3.064109306
"5576",15955,"Panthera tigris",1,1,1,"Panthera",2015,"Panthera",NA,NA,"STCP (2010), ZSL, FZS, WWF (Unpublished)",NA,NA,NA,0,"Extant (resident)","ANIMALIA","CHORDATA","MAMMALIA","CARNIVORA","FELIDAE","Panthera","EN","false","true","false",10.378674211,0.598148455055
"5577",15955,"Panthera tigris",4,1,1,"Panthera",2015,"Panthera",NA,NA,"Debbie Martyr (2010, pers. comm.)",NA,NA,NA,0,"Possibly Extinct","ANIMALIA","CHORDATA","MAMMALIA","CARNIVORA","FELIDAE","Panthera","EN","false","true","false",3.91815020338,0.0221700981413
"5578",15955,"Panthera tigris",1,1,1,"Panthera",2015,"Panthera",NA,NA,"WCS & LIF (2010, Unpublished)",NA,NA,NA,0,"Extant (resident)","ANIMALIA","CHORDATA","MAMMALIA","CARNIVORA","FELIDAE","Panthera","EN","false","true","false",48.7429586597,2.60535179644
"5579",15955,"Panthera tigris",1,1,1,"Panthera",2015,"Panthera",NA,NA,"Maddox et al. 2007",NA,NA,NA,0,"Extant (resident)","ANIMALIA","CHORDATA","MAMMALIA","CARNIVORA","FELIDAE","Panthera","EN","false","true","false",1.73067343582,0.043716897167
"5580",15955,"Panthera tigris",1,1,1,"Panthera",2015,"Panthera","jacksoni",NA,"Malaysian Conservation Alliance for Tigers (K. Kawanishi)",NA,NA,NA,0,"Extant (resident)","ANIMALIA","CHORDATA","MAMMALIA","CARNIVORA","FELIDAE","Panthera","EN","false","true","false",84.9927718187,4.4975374579
"5581",15955,"Panthera tigris",4,1,1,"Panthera",2015,"Panthera","jacksoni",NA,"Malaysian Conservation Alliance for Tigers (K. Kawanishi)",NA,NA,NA,0,"Possibly Extinct","ANIMALIA","CHORDATA","MAMMALIA","CARNIVORA","FELIDAE","Panthera","EN","false","true","false",3.24267748204,0.101152548496
"5582",15955,"Panthera tigris",1,1,1,"Panthera",2015,"Panthera",NA,NA,"Wildlife Institute of India (Y.V. Jhala, Q. Qureshi)",NA,NA,NA,0,"Extant (resident)","ANIMALIA","CHORDATA","MAMMALIA","CARNIVORA","FELIDAE","Panthera","EN","false","true","false",368.373236723,19.012034837
"5583",15955,"Panthera tigris",4,1,1,"Panthera",2015,"Panthera",NA,NA,"WCS (2010, Unpublished)",NA,NA,NA,0,"Possibly Extinct","ANIMALIA","CHORDATA","MAMMALIA","CARNIVORA","FELIDAE","Panthera","EN","false","true","false",4.86600730869,0.0679195467333
"5584",15955,"Panthera tigris",4,1,1,"Panthera",2015,"Panthera",NA,NA,"Panthera (J. Goodrich)",NA,NA,NA,0,"Possibly Extinct","ANIMALIA","CHORDATA","MAMMALIA","CARNIVORA","FELIDAE","Panthera","EN","false","true","false",160.066009943,10.8920969741
"5585",15955,"Panthera tigris",4,1,1,"Panthera",2015,"Panthera",NA,NA,"Nurazman (Petugas BKSDA jambi)",NA,NA,NA,0,"Possibly Extinct","ANIMALIA","CHORDATA","MAMMALIA","CARNIVORA","FELIDAE","Panthera","EN","false","true","false",5.06046566561,0.0225241565441
"5586",88160364,"Platyrrhinus aquilus",1,1,1,"IUCN",2016,"IUCN (International Union for Conservation of Nature)",NA,NA,NA,NA,NA,NA,0,"Extant (resident)","ANIMALIA","CHORDATA","MAMMALIA","CHIROPTERA","PHYLLOSTOMIDAE","Platyrrhinus","DD","false","true","false",2.77527086468,0.510448506914
"5587",18763,"Pteropus tokudae",5,1,1,"IUCN",2020,"IUCN (International Union for Conservation of Nature",NA,NA,NA,NA,NA,NA,0,"Extinct","ANIMALIA","CHORDATA","MAMMALIA","CHIROPTERA","PTEROPODIDAE","Pteropus","EX","false","true","false",1.34853411235,0.0465734789359
"5588",136829,"Myoictis wavicus",1,1,1,"IUCN",2008,"IUCN (International Union for Conservation of Nature)",NA,NA,NA,NA,NA,NA,0,"Extant (resident)","ANIMALIA","CHORDATA","MAMMALIA","DASYUROMORPHIA","DASYURIDAE","Myoictis","DD","false","true","false",0.395192885514,0.0089045346491
"5589",41698,"Genetta genetta",5,3,1,"IUCN",2008,"IUCN (International Union for Conservation of Nature)",NA,NA,NA,NA,NA,NA,0,"Extinct & Introduced","ANIMALIA","CHORDATA","MAMMALIA","CARNIVORA","VIVERRIDAE","Genetta","LC","false","true","false",19.9362018099,10.6231159537
"5590",41698,"Genetta genetta",1,3,1,"IUCN",2008,"IUCN (International Union for Conservation of Nature)",NA,NA,NA,NA,NA,NA,0,"Extant & Introduced (resident)","ANIMALIA","CHORDATA","MAMMALIA","CARNIVORA","VIVERRIDAE","Genetta","LC","false","true","false",91.4638545082,87.9593272728
"5591",41698,"Genetta genetta",1,1,1,"IUCN",2008,"IUCN (International Union for Conservation of Nature)",NA,NA,NA,NA,NA,NA,0,"Extant (resident)","ANIMALIA","CHORDATA","MAMMALIA","CARNIVORA","VIVERRIDAE","Genetta","LC","false","true","false",426.707527563,1191.85541137
"5592",3760,"Cansumys canus",1,1,1,"IUCN",2008,"IUCN (International Union for Conservation of Nature)",NA,NA,NA,NA,NA,NA,0,"Extant (resident)","ANIMALIA","CHORDATA","MAMMALIA","RODENTIA","CRICETIDAE","Cansumys","LC","false","true","false",16.1902341136,15.9195404503
"5593",11341,"Lasiopodomys fuscus",1,1,1,"IUCN",2008,"IUCN (International Union for Conservation of Nature)",NA,NA,NA,NA,NA,NA,0,"Extant (resident)","ANIMALIA","CHORDATA","MAMMALIA","RODENTIA","CRICETIDAE","Lasiopodomys","LC","false","true","false",10.6627937036,4.76776562454
"5594",85535176,"Plecotus turkmenicus",1,1,1,"IUCN",2019,"IUCN (International Union for Conservation of Nature)",NA,NA,NA,NA,NA,NA,0,"Extant (resident)","ANIMALIA","CHORDATA","MAMMALIA","CHIROPTERA","VESPERTILIONIDAE","Plecotus","LC","false","true","false",7.50522812229,1.39297375823
"5595",41272,"Lepus alleni",1,1,1,"IUCN",2019,"IUCN (International Union for Conservation of Nature)",NA,NA,NA,"Tiburon Island",NA,NA,0,"Extant (resident)","ANIMALIA","CHORDATA","MAMMALIA","LAGOMORPHA","LEPORIDAE","Lepus","LC","false","true","false",2.10184012349,0.110731944589
"5596",41272,"Lepus alleni",1,1,1,"IUCN",2019,"IUCN (International Union for Conservation of Nature)",NA,NA,NA,NA,NA,NA,0,"Extant (resident)","ANIMALIA","CHORDATA","MAMMALIA","LAGOMORPHA","LEPORIDAE","Lepus","LC","false","true","false",70.4621833821,21.5394294874
"5597",19325,"Rattus burrus",1,1,1,"IUCN SSC Small Mammal Specialist Group",2016,"IUCN SSC Small Mammal Specialist Group",NA,NA,NA,NA,NA,NA,0,"Extant (resident)","ANIMALIA","CHORDATA","MAMMALIA","RODENTIA","MURIDAE","Rattus","EN","false","true","false",2.58008699344,0.09198086595
"5598",44862,"Miniopterus natalensis",3,1,1,"IUCN",2017,"IUCN (International Union for Conservation of Nature)",NA,NA,NA,NA,NA,NA,0,"Possibly Extant (resident)","ANIMALIA","CHORDATA","MAMMALIA","CHIROPTERA","MINIOPTERIDAE","Miniopterus","LC","false","true","false",16.6672755903,15.8167333957
"5599",44862,"Miniopterus natalensis",3,1,1,"IUCN",2017,"IUCN (International Union for Conservation of Nature)",NA,NA,NA,NA,"Polygons to the east need DNA analyses to determine whether they are natalensis, check Miniopterus schreibersii .Jacobs, Cotterill",NA,0,"Possibly Extant (resident)","ANIMALIA","CHORDATA","MAMMALIA","CHIROPTERA","MINIOPTERIDAE","Miniopterus","LC","false","true","false",19.5538794591,6.98202900187
"5600",44862,"Miniopterus natalensis",1,1,1,"IUCN",2017,"IUCN (International Union for Conservation of Nature)",NA,NA,NA,NA,NA,NA,0,"Extant (resident)","ANIMALIA","CHORDATA","MAMMALIA","CHIROPTERA","MINIOPTERIDAE","Miniopterus","LC","false","true","false",226.257088308,303.021228218
"5601",136510,"Macrotarsomys petteri",1,1,1,"IUCN",2008,"IUCN (International Union for Conservation of Nature)",NA,NA,NA,NA,NA,NA,0,"Extant (resident)","ANIMALIA","CHORDATA","MAMMALIA","RODENTIA","NESOMYIDAE","Macrotarsomys","DD","false","true","false",0.143997845734,0.0015759515612
"5602",14862,"Notomys aquilo",4,1,1,"IUCN",2016,"IUCN (International Union for Conservation of Nature)",NA,NA,NA,NA,NA,NA,0,"Possibly Extinct","ANIMALIA","CHORDATA","MAMMALIA","RODENTIA","MURIDAE","Notomys","EN","false","true","false",0.89991188782,0.0105699393225
"5603",14862,"Notomys aquilo",1,1,1,"IUCN",2016,"IUCN (International Union for Conservation of Nature)",NA,NA,NA,"Groote Eylandt",NA,NA,0,"Extant (resident)","ANIMALIA","CHORDATA","MAMMALIA","RODENTIA","MURIDAE","Notomys","EN","false","true","false",4.46216083592,0.191056531648
"5604",15253,"Oligoryzomys nigripes",1,1,1,"IUCN",2008,"IUCN (International Union for Conservation of Nature)",NA,NA,NA,NA,"Formerly considered to be O. eliurus. (Weksler & Bonvicino, 2005)",NA,0,"Extant (resident)","ANIMALIA","CHORDATA","MAMMALIA","RODENTIA","CRICETIDAE","Oligoryzomys","LC","false","true","false",123.644903241,281.922746983
"5605",15248,"Oligoryzomys fulvescens",1,1,1,"IUCN",2008,"IUCN (International Union for Conservation of Nature)",NA,NA,NA,NA,NA,NA,0,"Extant (resident)","ANIMALIA","CHORDATA","MAMMALIA","RODENTIA","CRICETIDAE","Oligoryzomys","LC","false","true","false",336.657075654,239.792746223
"5606",136385,"Meles leucurus",1,1,1,"IUCN",2016,"IUCN (International Union for Conservation of Nature)",NA,NA,NA,NA,NA,NA,0,"Extant (resident)","ANIMALIA","CHORDATA","MAMMALIA","CARNIVORA","MUSTELIDAE","Meles","LC","false","true","false",583.962808094,1974.99437855
"5607",6675,"Dipodomys elator",1,1,1,"IUCN SSC Small Mammal Specialist Group",2017,"IUCN SSC Small Mammal Specialist Group",NA,NA,NA,NA,NA,NA,0,"Extant (resident)","ANIMALIA","CHORDATA","MAMMALIA","RODENTIA","HETEROMYIDAE","Dipodomys","VU","false","true","false",6.16206708221,1.04961896989
"5608",41576,"Cheirogaleus sibreei",1,1,1,"IUCN",2020,"IUCN (International Union for Conservation of Nature)",NA,NA,NA,NA,NA,NA,0,"Extant (resident)","ANIMALIA","CHORDATA","MAMMALIA","PRIMATES","CHEIROGALEIDAE","Cheirogaleus","CR","false","true","false",1.9384212492,0.0432137786549
"5609",13459,"Microtus transcaspicus",1,1,1,"IUCN",2008,"IUCN (International Union for Conservation of Nature)",NA,NA,NA,NA,NA,NA,0,"Extant (resident)","ANIMALIA","CHORDATA","MAMMALIA","RODENTIA","CRICETIDAE","Microtus","LC","false","true","false",6.42185706305,1.16348242081
"5610",18245,"Procolobus verus",1,1,1,"IUCN",2018,"IUCN (International Union for Conservation of Nature)",NA,NA,NA,NA,NA,NA,0,"Extant (resident)","ANIMALIA","CHORDATA","MAMMALIA","PRIMATES","CERCOPITHECIDAE","Procolobus","VU","false","true","false",45.9257976991,33.7358356412
"5611",40031,"Thainycteris aureocollaris",1,1,1,"IUCN",2020,"IUCN (International Union for Conservation of Nature)",NA,NA,NA,NA,NA,NA,0,"Extant (resident)","ANIMALIA","CHORDATA","MAMMALIA","CHIROPTERA","VESPERTILIONIDAE","Thainycteris","LC","false","true","false",37.9757107915,26.4039904298
"5612",2396,"Loxodontomys micropus",1,1,1,"IUCN",2008,"IUCN (International Union for Conservation of Nature)",NA,NA,NA,NA,NA,NA,0,"Extant (resident)","ANIMALIA","CHORDATA","MAMMALIA","RODENTIA","CRICETIDAE","Loxodontomys","LC","false","true","false",85.0215076513,49.6035827296
"5613",6288,"Dasypus hybridus",1,1,1,"IUCN",2010,"IUCN (International Union for Conservation of Nature)",NA,NA,NA,NA,NA,NA,0,"Extant (resident)","ANIMALIA","CHORDATA","MAMMALIA","CINGULATA","DASYPODIDAE","Dasypus","NT","false","true","false",70.3991445361,134.968825484
"5614",41270,"Ochotona rutila",1,1,1,"IUCN",2016,"IUCN (International Union for Conservation of Nature)",NA,NA,NA,NA,NA,NA,0,"Extant (resident)","ANIMALIA","CHORDATA","MAMMALIA","LAGOMORPHA","OCHOTONIDAE","Ochotona","LC","false","true","false",45.4718931169,22.0575906612
"5615",47997538,"Lophuromys makundii",1,1,1,"IUCN SSC Small Mammal Specialist Group",2018,"IUCN SSC Small Mammal Specialist Group",NA,NA,"Monadjem et al. 2015",NA,NA,NA,0,"Extant (resident)","ANIMALIA","CHORDATA","MAMMALIA","RODENTIA","MURIDAE","Lophuromys","DD","false","true","false",0.373427921483,0.010420178095
"5616",754,"Abrothrix sanborni",1,1,1,"IUCN SSC Small Mammal Specialist Group",2017,"IUCN SSC Small Mammal Specialist Group",NA,NA,"D'Elia et al. 2015",NA,NA,NA,0,"Extant (resident)","ANIMALIA","CHORDATA","MAMMALIA","RODENTIA","CRICETIDAE","Abrothrix","NT","false","true","false",0.779573711116,0.0412282172083
"5617",754,"Abrothrix sanborni",1,1,1,"IUCN SSC Small Mammal Specialist Group",2017,"IUCN SSC Small Mammal Specialist Group",NA,NA,"D'Elia et al. 2015","Chiloé",NA,NA,0,"Extant (resident)","ANIMALIA","CHORDATA","MAMMALIA","RODENTIA","CRICETIDAE","Abrothrix","NT","false","true","false",4.35302449149,0.461409330302
"5618",14936,"Nycteris thebaica",3,1,1,"IUCN",2017,"IUCN (International Union for Conservation of Nature)",NA,NA,NA,NA,NA,NA,0,"Possibly Extant (resident)","ANIMALIA","CHORDATA","MAMMALIA","CHIROPTERA","NYCTERIDAE","Nycteris","LC","false","true","false",14.6401122367,3.20958555915
"5619",14936,"Nycteris thebaica",1,1,1,"IUCN",2017,"IUCN (International Union for Conservation of Nature)",NA,NA,NA,NA,NA,NA,0,"Extant (resident)","ANIMALIA","CHORDATA","MAMMALIA","CHIROPTERA","NYCTERIDAE","Nycteris","LC","false","true","false",550.295745234,1209.79164082
"5620",14936,"Nycteris thebaica",1,1,1,"IUCN",2017,"IUCN (International Union for Conservation of Nature)",NA,NA,NA,"Pemba",NA,NA,0,"Extant (resident)","ANIMALIA","CHORDATA","MAMMALIA","CHIROPTERA","NYCTERIDAE","Nycteris","LC","false","true","false",3.18567864626,0.0740801385221
"5621",14936,"Nycteris thebaica",1,1,1,"IUCN",2017,"IUCN (International Union for Conservation of Nature)",NA,NA,NA,"Zanzibar",NA,NA,0,"Extant (resident)","ANIMALIA","CHORDATA","MAMMALIA","CHIROPTERA","NYCTERIDAE","Nycteris","LC","false","true","false",2.87526553775,0.127671859124
"5622",4684,"Chiropodomys pusillus",1,1,1,"IUCN",2008,"IUCN (International Union for Conservation of Nature)",NA,NA,NA,NA,NA,NA,0,"Extant (resident)","ANIMALIA","CHORDATA","MAMMALIA","RODENTIA","MURIDAE","Chiropodomys","DD","false","true","false",74.3644749267,59.5686542696
"5623",42620,"Dicrostonyx nelsoni",1,1,1,"IUCN",2008,"IUCN (International Union for Conservation of Nature)",NA,NA,NA,NA,NA,NA,0,"Extant (resident)","ANIMALIA","CHORDATA","MAMMALIA","RODENTIA","CRICETIDAE","Dicrostonyx","LC","false","true","false",133.141520739,56.4034421905
"5624",80221529,"Asellia tridens",1,1,1,"IUCN",2017,"IUCN (International Union for Conservation of Nature)",NA,NA,NA,"Abd al Kuri",NA,NA,0,"Extant (resident)","ANIMALIA","CHORDATA","MAMMALIA","CHIROPTERA","HIPPOSIDERIDAE","Asellia","LC","false","true","false",0.565919070719,0.00784813095035
"5625",80221529,"Asellia tridens",1,1,1,"IUCN",2017,"IUCN (International Union for Conservation of Nature)",NA,NA,NA,"Muzahdorf",NA,NA,0,"Extant (resident)","ANIMALIA","CHORDATA","MAMMALIA","CHIROPTERA","HIPPOSIDERIDAE","Asellia","LC","false","true","false",2.73050833574,0.0549807220202
"5626",80221529,"Asellia tridens",6,1,1,"IUCN",2017,"IUCN (International Union for Conservation of Nature)",NA,NA,NA,NA,NA,NA,0,"Presence Uncertain","ANIMALIA","CHORDATA","MAMMALIA","CHIROPTERA","HIPPOSIDERIDAE","Asellia","LC","false","true","false",69.2696287417,50.5519945809
"5627",80221529,"Asellia tridens",1,1,1,"IUCN",2017,"IUCN (International Union for Conservation of Nature)",NA,NA,NA,NA,NA,NA,0,"Extant (resident)","ANIMALIA","CHORDATA","MAMMALIA","CHIROPTERA","HIPPOSIDERIDAE","Asellia","LC","false","true","false",507.466454471,1446.8328654
"5628",80221529,"Asellia tridens",1,1,1,"IUCN",2017,"IUCN (International Union for Conservation of Nature)",NA,NA,NA,"Nora",NA,NA,0,"Extant (resident)","ANIMALIA","CHORDATA","MAMMALIA","CHIROPTERA","HIPPOSIDERIDAE","Asellia","LC","false","true","false",0.60665468443,0.0087371944275
"5629",80221529,"Asellia tridens",1,1,1,"IUCN",2017,"IUCN (International Union for Conservation of Nature)",NA,NA,NA,"Segid",NA,NA,0,"Extant (resident)","ANIMALIA","CHORDATA","MAMMALIA","CHIROPTERA","HIPPOSIDERIDAE","Asellia","LC","false","true","false",0.75816481725,0.0127400355365
"5630",80221529,"Asellia tridens",1,1,1,"IUCN",2017,"IUCN (International Union for Conservation of Nature)",NA,NA,NA,"Farasan",NA,NA,0,"Extant (resident)","ANIMALIA","CHORDATA","MAMMALIA","CHIROPTERA","HIPPOSIDERIDAE","Asellia","LC","false","true","false",1.80786969048,0.0329534948358
"5631",80221529,"Asellia tridens",1,1,1,"IUCN",2017,"IUCN (International Union for Conservation of Nature)",NA,NA,NA,"Masira",NA,NA,0,"Extant (resident)","ANIMALIA","CHORDATA","MAMMALIA","CHIROPTERA","HIPPOSIDERIDAE","Asellia","LC","false","true","false",1.47213854714,0.0566850751356
"5632",80221529,"Asellia tridens",1,1,1,"IUCN",2017,"IUCN (International Union for Conservation of Nature)",NA,NA,NA,"Bahrein",NA,NA,0,"Extant (resident)","ANIMALIA","CHORDATA","MAMMALIA","CHIROPTERA","HIPPOSIDERIDAE","Asellia","LC","false","true","false",1.27231712667,0.0517990517545
"5633",80221529,"Asellia tridens",1,1,1,"IUCN",2017,"IUCN (International Union for Conservation of Nature)",NA,NA,NA,"Qeshm",NA,NA,0,"Extant (resident)","ANIMALIA","CHORDATA","MAMMALIA","CHIROPTERA","HIPPOSIDERIDAE","Asellia","LC","false","true","false",2.81299534232,0.131886338878
"5634",97249078,"Monodelphis scalops",1,1,1,"IUCN",2016,"IUCN (International Union for Conservation of Nature)",NA,NA,NA,NA,NA,NA,0,"Extant (resident)","ANIMALIA","CHORDATA","MAMMALIA","DIDELPHIMORPHIA","DIDELPHIDAE","Monodelphis","LC","false","true","false",49.3537459717,31.3159492599
"5635",8436,"Exilisciurus concinnus",1,1,1,"IUCN",2008,"IUCN (International Union for Conservation of Nature)",NA,NA,NA,"Mindanao",NA,NA,0,"Extant (resident)","ANIMALIA","CHORDATA","MAMMALIA","RODENTIA","SCIURIDAE","Exilisciurus","LC","false","true","false",32.3228481395,7.71532490522
"5636",8436,"Exilisciurus concinnus",1,1,1,"IUCN",2008,"IUCN (International Union for Conservation of Nature)",NA,NA,NA,"Samar",NA,NA,0,"Extant (resident)","ANIMALIA","CHORDATA","MAMMALIA","RODENTIA","SCIURIDAE","Exilisciurus","LC","false","true","false",9.3623877113,1.03885289008
"5637",8436,"Exilisciurus concinnus",1,1,1,"IUCN",2008,"IUCN (International Union for Conservation of Nature)",NA,NA,NA,"Leyte",NA,NA,0,"Extant (resident)","ANIMALIA","CHORDATA","MAMMALIA","RODENTIA","SCIURIDAE","Exilisciurus","LC","false","true","false",6.76187309554,0.58241088504
"5638",8436,"Exilisciurus concinnus",1,1,1,"IUCN",2008,"IUCN (International Union for Conservation of Nature)",NA,NA,NA,"Biliran",NA,NA,0,"Extant (resident)","ANIMALIA","CHORDATA","MAMMALIA","RODENTIA","SCIURIDAE","Exilisciurus","LC","false","true","false",0.901315324528,0.0418265049909
"5639",8436,"Exilisciurus concinnus",1,1,1,"IUCN",2008,"IUCN (International Union for Conservation of Nature)",NA,NA,NA,"Siargao",NA,NA,0,"Extant (resident)","ANIMALIA","CHORDATA","MAMMALIA","RODENTIA","SCIURIDAE","Exilisciurus","LC","false","true","false",1.12647174419,0.0349593499574
"5640",8436,"Exilisciurus concinnus",1,1,1,"IUCN",2008,"IUCN (International Union for Conservation of Nature)",NA,NA,NA,"Dinagat",NA,NA,0,"Extant (resident)","ANIMALIA","CHORDATA","MAMMALIA","RODENTIA","SCIURIDAE","Exilisciurus","LC","false","true","false",2.66458864925,0.0681742149768
"5641",8436,"Exilisciurus concinnus",1,1,1,"IUCN",2008,"IUCN (International Union for Conservation of Nature)",NA,NA,NA,"Bohol",NA,NA,0,"Extant (resident)","ANIMALIA","CHORDATA","MAMMALIA","RODENTIA","SCIURIDAE","Exilisciurus","LC","false","true","false",2.93993226983,0.309981614997
"5642",8436,"Exilisciurus concinnus",1,1,1,"IUCN",2008,"IUCN (International Union for Conservation of Nature)",NA,NA,NA,"Basilan",NA,NA,0,"Extant (resident)","ANIMALIA","CHORDATA","MAMMALIA","RODENTIA","SCIURIDAE","Exilisciurus","LC","false","true","false",1.59266016028,0.101932260033
"5643",84372666,"Rhinolophus huananus",1,1,1,"IUCN",2020,"IUCN (International Union for Conservation of Nature)",NA,NA,NA,NA,NA,NA,0,"Extant (resident)","ANIMALIA","CHORDATA","MAMMALIA","CHIROPTERA","RHINOLOPHIDAE","Rhinolophus","LC","false","true","false",32.3775689593,57.7533611369
"5644",81633135,"Miniopterus petersoni",1,1,1,"Madagasikara Voakajy",2019,"Madagasikara Voakajy",NA,NA,NA,"Madagascar",NA,NA,0,"Extant (resident)","ANIMALIA","CHORDATA","MAMMALIA","CHIROPTERA","MINIOPTERIDAE","Miniopterus","DD","false","true","false",3.02517936334,0.679420589616
"5645",20416,"Chodsigoa salenskii",1,1,1,"IUCN",2008,"IUCN (International Union for Conservation of Nature)",NA,NA,NA,NA,NA,NA,0,"Extant (resident)","ANIMALIA","CHORDATA","MAMMALIA","EULIPOTYPHLA","SORICIDAE","Chodsigoa","DD","false","true","false",0.546677332456,0.0237816095479
